"20201013","15","47",39.15,"mph","media/images/speed-20201013-1546/speed-20201013-1547055.jpg",36,0,42,27,1134,"L2R",",None,"
"20201013","15","47",83.97,"mph","media/images/speed-20201013-1546/speed-20201013-1547062.jpg",41,5,38,23,874,"R2L",",None,"
"20201013","15","47",30.14,"mph","media/images/speed-20201013-1546/speed-20201013-1547100.jpg",123,13,34,36,1224,"L2R",",None,"
"20201013","15","47",65.76,"mph","media/images/speed-20201013-1546/speed-20201013-1547107.jpg",27,11,28,22,616,"L2R",",None,"
"20201013","15","47",42.16,"mph","media/images/speed-20201013-1546/speed-20201013-1547136.jpg",96,34,25,17,425,"L2R",",None,"
"20201013","15","47",4.29,"mph","media/images/speed-20201013-1546/speed-20201013-1547145.jpg",41,59,31,18,558,"R2L",",None,"
"20201013","15","47",87.10,"mph","media/images/speed-20201013-1546/speed-20201013-1547250.jpg",32,0,42,29,1218,"L2R",",None,"
"20201013","15","51",40.06,"mph","media/images/calib-20201013-1551582.jpg",82,100,29,20,580,"L2R",",None,"
"20201013","15","51",72.05,"mph","media/images/calib-20201013-1551590.jpg",164,100,51,20,1020,"L2R",",None,"
"20201013","15","52",13.31,"mph","media/images/calib-20201013-1552381.jpg",65,88,43,32,1376,"L2R",",None,"
"20201013","15","52",15.04,"mph","media/images/calib-20201013-1552400.jpg",93,84,44,36,1584,"R2L",",None,"
"20201013","15","52",34.52,"mph","media/images/calib-20201013-1552407.jpg",52,104,38,16,608,"R2L",",None,"
"20201013","15","52",80.62,"mph","media/images/calib-20201013-1552429.jpg",77,90,37,30,1110,"R2L",",None,"
"20201013","15","52",21.35,"mph","media/images/calib-20201013-1552437.jpg",37,102,47,18,846,"R2L",",None,"
"20201013","15","52",15.90,"mph","media/images/calib-20201013-1552466.jpg",120,70,47,42,1974,"L2R",",None,"
"20201013","15","52",12.04,"mph","media/images/calib-20201013-1552474.jpg",37,100,102,20,2040,"L2R",",None,"
"20201013","15","52",22.01,"mph","media/images/calib-20201013-1552505.jpg",101,45,17,30,510,"R2L",",None,"
"20201013","15","52",80.08,"mph","media/images/calib-20201013-1552516.jpg",68,81,85,39,3315,"L2R",",None,"
"20201013","15","52",24.35,"mph","media/images/calib-20201013-1552574.jpg",88,77,13,43,559,"L2R",",None,"
"20201013","15","52",40.30,"mph","media/images/calib-20201013-1552582.jpg",124,73,85,47,3995,"R2L",",None,"
"20201013","15","52",24.15,"mph","media/images/calib-20201013-1552595.jpg",71,68,92,52,4784,"R2L",",None,"
"20201013","15","53",38.44,"mph","media/images/calib-20201013-1553002.jpg",94,68,91,52,4732,"L2R",",None,"
"20201013","15","53",52.45,"mph","media/images/calib-20201013-1553035.jpg",71,8,19,13,247,"L2R",",None,"
"20201013","15","53",59.06,"mph","media/images/calib-20201013-1553046.jpg",39,36,39,36,1404,"R2L",",None,"
"20201013","15","53",80.29,"mph","media/images/calib-20201013-1553054.jpg",81,0,32,44,1408,"L2R",",None,"
"20201013","15","53",69.28,"mph","media/images/calib-20201013-1553061.jpg",45,21,51,46,2346,"L2R",",None,"
"20201013","15","53",7.77,"mph","media/images/calib-20201013-1553074.jpg",36,0,28,12,336,"L2R",",None,"
"20201013","15","53",17.05,"mph","media/images/calib-20201013-1553111.jpg",104,25,33,23,759,"L2R",",None,"
"20201013","15","53",56.62,"mph","media/images/calib-20201013-1553121.jpg",69,12,36,26,936,"R2L",",None,"
"20201013","15","53",72.38,"mph","media/images/calib-20201013-1553129.jpg",122,79,76,41,3116,"R2L",",None,"
"20201013","15","53",7.38,"mph","media/images/calib-20201013-1553135.jpg",74,40,38,37,1406,"L2R",",None,"
"20201013","15","53",12.82,"mph","media/images/calib-20201013-1553145.jpg",85,36,35,37,1295,"L2R",",None,"
"20201013","15","53",13.61,"mph","media/images/calib-20201013-1553168.jpg",62,101,53,19,1007,"R2L",",None,"
"20201013","15","53",39.64,"mph","media/images/calib-20201013-1553179.jpg",57,68,157,52,8164,"L2R",",None,"
"20201013","15","53",31.21,"mph","media/images/calib-20201013-1553199.jpg",83,105,16,15,240,"L2R",",None,"
"20201013","15","53",12.51,"mph","media/images/calib-20201013-1553207.jpg",130,86,48,34,1632,"R2L",",None,"
"20201013","15","53",34.26,"mph","media/images/calib-20201013-1553224.jpg",58,0,49,11,539,"R2L",",None,"
"20201013","15","53",66.39,"mph","media/images/calib-20201013-1553240.jpg",55,4,59,52,3068,"R2L",",None,"
"20201013","15","53",37.47,"mph","media/images/calib-20201013-1553289.jpg",57,0,44,41,1804,"L2R",",None,"
"20201013","15","53",33.54,"mph","media/images/calib-20201013-1553296.jpg",48,49,37,38,1406,"R2L",",None,"
"20201013","15","53",32.80,"mph","media/images/calib-20201013-1553308.jpg",40,30,44,39,1716,"R2L",",None,"
"20201013","15","53",14.40,"mph","media/images/calib-20201013-1553321.jpg",51,42,38,36,1368,"R2L",",None,"
"20201013","15","53",13.56,"mph","media/images/calib-20201013-1553328.jpg",64,0,46,20,920,"R2L",",None,"
"20201013","15","53",11.85,"mph","media/images/calib-20201013-1553337.jpg",74,37,49,42,2058,"L2R",",None,"
"20201013","15","53",23.76,"mph","media/images/calib-20201013-1553343.jpg",69,34,33,31,1023,"R2L",",None,"
"20201013","15","53",39.94,"mph","media/images/calib-20201013-1553356.jpg",73,0,30,12,360,"L2R",",None,"
"20201013","15","53",14.07,"mph","media/images/calib-20201013-1553364.jpg",91,83,46,37,1702,"L2R",",None,"
